Initial Solid Degradable Fraction,Placement Dry Density,Placement Moisture Content,Maximum Hydrolysis Rate,Thermal Conductivity,Specific Heat Capacity,Injection Pressure,Injection Duration,Time,Methane Generation,Max Temp
40.1,653.6,45,2500,0.51,1575,64,9.09,34.262,99.88039351,26.243003
40.1,653.6,45,2500,0.51,1575,64,9.09,34.402,99.8804026,26.182165
40.1,653.6,45,2500,0.51,1575,64,9.09,34.541,99.8805752,26.122207
40.1,653.6,45,2500,0.51,1575,64,9.09,34.68,99.88109301,26.062704
40.1,653.6,45,2500,0.51,1575,64,9.09,34.819,99.88167441,26.00373
40.1,653.6,45,2500,0.51,1575,64,9.09,34.959,99.88191968,25.94477
40.1,653.6,45,2500,0.51,1575,64,9.09,35.098,99.88195602,25.886701
40.1,653.6,45,2500,0.51,1575,64,9.09,35.237,99.88195602,25.829115
40.1,653.6,45,2500,0.51,1575,64,9.09,35.377,99.88196511,25.771597
40.1,653.6,45,2500,0.51,1575,64,9.09,35.516,99.88206503,25.714967
40.1,653.6,45,2500,0.51,1575,64,9.09,35.655,99.88245566,25.658689
40.1,653.6,45,2500,0.51,1575,64,9.09,35.794,99.88297347,25.602834
40.1,653.6,45,2500,0.51,1575,64,9.09,35.934,99.88323692,25.547041
40.1,653.6,45,2500,0.51,1575,64,9.09,36.073,99.88327325,25.492082
40.1,653.6,45,2500,0.51,1575,64,9.09,36.212,99.88328234,25.437633
40.1,653.6,45,2500,0.51,1575,64,9.09,36.351,99.88329142,25.383548
40.1,653.6,45,2500,0.51,1575,64,9.09,36.491,99.88334593,25.329498
40.1,653.6,45,2500,0.51,1575,64,9.09,36.63,99.88362754,25.276199
40.1,653.6,45,2500,0.51,1575,64,9.09,36.769,99.88407268,25.223346
40.1,653.6,45,2500,0.51,1575,64,9.09,36.909,99.88434521,25.170477
40.1,653.6,45,2500,0.51,1575,64,9.09,37.048,99.88439971,25.118386
40.1,653.6,45,2500,0.51,1575,64,9.09,37.187,99.8844088,25.066713
40.1,653.6,45,2500,0.51,1575,64,9.09,37.326,99.8844088,25.015496
40.1,653.6,45,2500,0.51,1575,64,9.09,37.466,99.88443605,24.964187
40.1,653.6,45,2500,0.51,1575,64,9.09,37.605,99.88463591,24.913696
40.1,653.6,45,2500,0.51,1575,64,9.09,37.744,99.88501745,24.863499
40.1,653.6,45,2500,0.51,1575,64,9.09,37.884,99.88528998,24.81333
40.1,653.6,45,2500,0.51,1575,64,9.09,38.023,99.88535357,24.763887
40.1,653.6,45,2500,0.51,1575,64,9.09,38.162,99.88535357,24.714888
40.1,653.6,45,2500,0.51,1575,64,9.09,38.301,99.88535357,24.666205
40.1,653.6,45,2500,0.51,1575,64,9.09,38.441,99.88537174,24.617539
40.1,653.6,45,2500,0.51,1575,64,9.09,38.58,99.88550801,24.569529
40.1,653.6,45,2500,0.51,1575,64,9.09,38.719,99.88581687,24.521895
40.1,653.6,45,2500,0.51,1575,64,9.09,38.858,99.88608032,24.474541
40.1,653.6,45,2500,0.51,1575,64,9.09,38.998,99.88615299,24.42722
40.1,653.6,45,2500,0.51,1575,64,9.09,39.137,99.88616208,24.380582
40.1,653.6,45,2500,0.51,1575,64,9.09,39.276,99.88616208,24.334292
40.1,653.6,45,2500,0.51,1575,64,9.09,39.416,99.88617116,24.288012
40.1,653.6,45,2500,0.51,1575,64,9.09,39.555,99.88626201,24.2424
40.1,653.6,45,2500,0.51,1575,64,9.09,39.694,99.8864982,24.615071
40.1,653.6,45,2500,0.51,1575,64,9.09,39.833,99.88675256,24.151963
40.1,653.6,45,2500,0.51,1575,64,9.09,39.973,99.88684341,24.106915
40.1,653.6,45,2500,0.51,1575,64,9.09,40.112,99.88685249,24.06256
40.1,653.6,45,2500,0.51,1575,64,9.09,40.251,99.88685249,24.01848
40.1,653.6,45,2500,0.51,1575,64,9.09,40.39,99.88685249,23.974704
40.1,653.6,45,2500,0.51,1575,64,9.09,40.53,99.886907,23.930909
40.1,653.6,45,2500,0.51,1575,64,9.09,40.669,99.88709777,24.599719
40.1,653.6,45,2500,0.51,1575,64,9.09,40.808,99.88731579,23.844779
40.1,653.6,45,2500,0.51,1575,64,9.09,40.948,99.88741572,23.801834
40.1,653.6,45,2500,0.51,1575,64,9.09,41.087,99.88743389,23.759492
40.1,653.6,45,2500,0.51,1575,64,9.09,41.226,99.88743389,23.717455
40.1,653.6,45,2500,0.51,1575,64,9.09,41.365,99.88743389,23.67575
40.1,653.6,45,2500,0.51,1575,64,9.09,41.505,99.88747023,23.633974
40.1,653.6,45,2500,0.51,1575,64,9.09,41.644,99.88760649,24.308424
40.1,653.6,45,2500,0.51,1575,64,9.09,41.783,99.88780635,23.551737
40.1,653.6,45,2500,0.51,1575,64,9.09,41.923,99.88791536,23.510738
40.1,653.6,45,2500,0.51,1575,64,9.09,42.062,99.88793353,23.470351
40.1,653.6,45,2500,0.51,1575,64,9.09,42.201,99.88793353,23.430205
40.1,653.6,45,2500,0.51,1575,64,9.09,42.34,99.88793353,23.390327
40.1,653.6,45,2500,0.51,1575,64,9.09,42.48,99.8879517,23.35042
40.1,653.6,45,2500,0.51,1575,64,9.09,42.619,99.88805163,23.748435
40.1,653.6,45,2500,0.51,1575,64,9.09,42.758,99.88822423,23.27188
40.1,653.6,45,2500,0.51,1575,64,9.09,42.897,99.88833324,23.232949
40.1,653.6,45,2500,0.51,1575,64,9.09,43.037,99.88835141,23.19402
40.1,653.6,45,2500,0.51,1575,64,9.09,43.176,99.88835141,23.155625
40.1,653.6,45,2500,0.51,1575,64,9.09,43.315,99.88835141,23.117527
40.1,653.6,45,2500,0.51,1575,64,9.09,43.455,99.88836049,23.079354
40.1,653.6,45,2500,0.51,1575,64,9.09,43.594,99.88843317,23.041651
40.1,653.6,45,2500,0.51,1575,64,9.09,43.733,99.88857852,23.955952
40.1,653.6,45,2500,0.51,1575,64,9.09,43.872,99.88868753,22.96693
40.1,653.6,45,2500,0.51,1575,64,9.09,44.012,99.88871478,22.929654
40.1,653.6,45,2500,0.51,1575,64,9.09,44.151,99.88871478,22.892883
40.1,653.6,45,2500,0.51,1575,64,9.09,44.29,99.88871478,22.856352
40.1,653.6,45,2500,0.51,1575,64,9.09,44.429,99.88872387,22.820036
40.1,653.6,45,2500,0.51,1575,64,9.09,44.569,99.88876929,22.783667
40.1,653.6,45,2500,0.51,1575,64,9.09,44.708,99.88888739,24.382232
40.1,653.6,45,2500,0.51,1575,64,9.09,44.847,99.88898731,22.712054
40.1,653.6,45,2500,0.51,1575,64,9.09,44.987,99.88902365,22.676313
40.1,653.6,45,2500,0.51,1575,64,9.09,45.126,99.88902365,22.641052
40.1,653.6,45,2500,0.51,1575,64,9.09,45.265,99.88902365,22.606057
40.1,653.6,45,2500,0.51,1575,64,9.09,45.404,99.88903274,22.571225
40.1,653.6,45,2500,0.51,1575,64,9.09,45.544,99.88905999,22.536339
40.1,653.6,45,2500,0.51,1575,64,9.09,45.683,99.88915083,24.53225
40.1,653.6,45,2500,0.51,1575,64,9.09,45.822,99.88925076,22.467617
40.1,653.6,45,2500,0.51,1575,64,9.09,45.962,99.8892871,22.433304
40.1,653.6,45,2500,0.51,1575,64,9.09,46.101,99.8892871,22.399446
40.1,653.6,45,2500,0.51,1575,64,9.09,46.24,99.8892871,22.365803
40.1,653.6,45,2500,0.51,1575,64,9.09,46.379,99.88929618,22.332353
40.1,653.6,45,2500,0.51,1575,64,9.09,46.519,99.88930527,22.298847
40.1,653.6,45,2500,0.51,1575,64,9.09,46.658,99.88937794,24.403856
40.1,653.6,45,2500,0.51,1575,64,9.09,46.797,99.88946879,22.23282
40.1,653.6,45,2500,0.51,1575,64,9.09,46.936,99.88951421,22.200062
40.1,653.6,45,2500,0.51,1575,64,9.09,47.076,99.88951421,22.167288
40.1,653.6,45,2500,0.51,1575,64,9.09,47.215,99.88951421,22.134978
40.1,653.6,45,2500,0.51,1575,64,9.09,47.354,99.88951421,22.102816
40.1,653.6,45,2500,0.51,1575,64,9.09,47.494,99.88952329,22.070597
40.1,653.6,45,2500,0.51,1575,64,9.09,47.633,99.8895778,24.001139
40.1,653.6,45,2500,0.51,1575,64,9.09,47.772,99.88965956,22.679049
40.1,653.6,45,2500,0.51,1575,64,9.09,47.911,99.88970498,21.975561
40.1,653.6,45,2500,0.51,1575,64,9.09,48.051,99.88971406,21.944015
40.1,653.6,45,2500,0.51,1575,64,9.09,48.19,99.88971406,21.912878
40.1,653.6,45,2500,0.51,1575,64,9.09,48.329,99.88971406,21.881918
40.1,653.6,45,2500,0.51,1575,64,9.09,48.468,99.88971406,21.851147
40.1,653.6,45,2500,0.51,1575,64,9.09,48.608,99.8897504,23.328703
40.1,653.6,45,2500,0.51,1575,64,9.09,48.747,99.88982308,23.517363
40.1,653.6,45,2500,0.51,1575,64,9.09,48.886,99.8898685,21.759371
40.1,653.6,45,2500,0.51,1575,64,9.09,49.026,99.88987758,21.728973
40.1,653.6,45,2500,0.51,1575,64,9.09,49.165,99.88987758,21.699
40.1,653.6,45,2500,0.51,1575,64,9.09,49.304,99.88987758,21.669164
40.1,653.6,45,2500,0.51,1575,64,9.09,49.443,99.88987758,21.639474
40.1,653.6,45,2500,0.51,1575,64,9.09,49.583,99.88990484,22.410893
40.1,653.6,45,2500,0.51,1575,64,9.09,49.722,99.88995934,24.096148
40.1,653.6,45,2500,0.51,1575,64,9.09,49.861,99.89000476,21.551022
40.1,653.6,45,2500,0.51,1575,64,9.09,50,99.89002293,21.521898
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0,6.46E-13,0
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0.14,4.02E-06,4.9387923
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0.279,1.42E-05,5.4418285
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0.418,0.001456159,17.7601
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0.558,0.067676505,30.462358
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0.697,0.373473215,31.387998
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0.836,0.928720542,32.341613
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,0.975,1.587972057,32.49381
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,1.115,2.288897211,33.019124
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,1.254,3.02269045,33.669074
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,1.393,3.805259088,34.50242
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,1.533,4.65925666,35.581864
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,1.672,5.614973984,36.803038
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,1.811,6.692825,38.228169
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,1.95,7.873974821,39.871895
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,2.09,9.141591302,41.796164
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,2.229,10.4755108,44.003706
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,2.368,11.91006482,46.731993
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,2.507,13.48349397,49.766171
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,2.647,15.22580149,52.646682
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,2.786,17.07950011,55.137875
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,2.925,18.98361032,57.2586
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,3.065,20.89079577,59.078456
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,3.204,22.74585194,60.630092
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,3.343,24.55826722,61.980301
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,3.482,26.34272911,63.167762
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,3.622,28.15184891,64.224455
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,3.761,29.95815883,65.152575
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,3.9,31.7185369,65.979879
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,4.039,33.39518479,66.721667
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,4.179,34.99597159,67.395465
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,4.318,36.52246425,68.00281
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,4.457,38.02198469,68.555565
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,4.597,39.54380356,69.061551
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,4.736,41.04480611,69.520349
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,4.875,42.50051585,69.93956
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.014,43.89537064,70.318016
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.154,45.2399736,70.662358
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.293,46.53324069,70.972538
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.432,47.81968123,71.253639
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.572,49.13606995,71.508694
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.711,50.43900595,71.732936
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.85,51.71222755,71.928568
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,5.989,52.94816082,72.098477
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,6.129,54.14818317,72.254036
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,6.268,55.31101377,72.38912
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,6.407,56.46803418,72.507639
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,6.546,57.64371816,72.609957
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,6.686,58.82392338,72.695023
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,6.825,59.97165849,72.760152
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,6.964,61.08507219,72.806578
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,7.104,62.16191245,72.837515
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,7.243,63.19758761,72.856094
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,7.382,64.22278149,72.865224
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,7.521,65.25935656,72.864619
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,7.661,66.29993658,72.852
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,7.8,67.30517253,72.824964
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,7.939,68.27447408,72.78298
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,8.078,69.19400311,72.730796
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,8.218,70.07535652,72.671768
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,8.357,70.92614707,72.606391
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,8.496,71.77879431,72.534162
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,8.636,72.63402036,72.45211
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,8.775,73.45473003,72.357851
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,8.914,74.23721897,72.249329
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,9.053,74.96952829,72.127752
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,9.193,75.66308614,71.995277
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,9.332,76.32564875,71.856421
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,9.471,76.98902372,71.711204
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,9.611,77.66789135,71.556239
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,9.75,78.32556173,71.390611
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,9.889,78.95560368,71.211279
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,10.028,79.54729762,71.020022
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,10.168,80.10510342,70.821744
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,10.307,80.63251695,70.626481
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,10.446,81.16107409,70.429845
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,10.585,81.70839501,70.228119
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,10.725,82.25703826,70.014806
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,10.864,82.77931675,69.790933
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.003,83.26903486,69.558798
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.143,83.72645707,69.322727
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.282,84.15619035,69.09162
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.421,84.58320493,68.864639
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.56,85.02810232,68.637745
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.7,85.48515354,68.403
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.839,85.92356105,68.160659
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,11.978,86.33392672,67.911434
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,12.117,86.71199196,67.661774
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,12.257,87.0712763,67.415448
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,12.396,87.42238466,67.177247
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,12.535,87.78764978,66.941663
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,12.675,88.17091595,66.700496
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,12.814,88.54367467,66.453236
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,12.953,88.89291279,66.199674
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,13.092,89.21540524,65.945023
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,13.232,89.52138237,65.694594
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,13.371,89.81847676,65.453958
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,13.51,90.12316314,65.218302
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,13.65,90.44688225,64.980459
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,13.789,90.76762993,64.74443
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,13.928,91.07041538,64.503258
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,14.067,91.34994018,64.25892
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,14.207,91.61520352,64.014574
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,14.346,91.87098027,63.777459
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,14.485,92.12965445,63.54503
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,14.624,92.4011459,63.313761
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,14.764,92.67804407,63.076805
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,14.903,92.93970594,62.835488
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,15.042,93.18178085,62.588721
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,15.182,93.41102946,62.340049
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,15.321,93.63115254,62.096335
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,15.46,93.84977726,61.857107
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,15.599,94.07665197,61.617416
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,15.739,94.31012487,61.371227
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,15.878,94.5328114,61.118228
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.017,94.73826683,60.857701
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.156,94.93011067,60.616256
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.296,95.11569031,60.391457
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.435,95.29631453,60.173757
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.574,95.48040483,59.956734
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.714,95.67028998,59.733398
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.853,95.85231327,59.503397
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,16.992,96.0197321,59.265396
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,17.131,96.17454125,59.023677
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,17.271,96.3227432,58.780866
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,17.41,96.46496977,58.541533
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,17.549,96.6076296,58.29986
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,17.689,96.75474839,58.04865
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,17.828,96.89666807,57.786828
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,17.967,97.02614958,57.512151
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,18.106,97.14379768,57.228241
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,18.246,97.2551274,56.951318
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,18.385,97.36060812,56.681993
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,18.524,97.46440093,56.408681
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,18.663,97.57028783,56.125383
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,18.803,97.67440559,55.823772
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,18.942,97.7675023,55.506852
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,19.081,97.84967725,55.179187
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,19.221,97.92541648,54.846319
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,19.36,97.99558653,54.525687
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,19.499,98.06285012,54.203166
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,19.638,98.13125101,53.87099
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,19.778,98.1988215,53.522648
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,19.917,98.25797049,53.159882
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,20.056,98.30754264,52.794984
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,20.195,98.35119357,52.424228
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,20.335,98.3910625,52.042433
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,20.474,98.4282055,51.655877
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,20.613,98.46630529,51.269648
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,20.753,98.50524452,50.871236
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,20.892,98.5389756,50.461443
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,21.031,98.56536835,50.037699
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,21.17,98.58732921,49.603082
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,21.31,98.60689811,49.158932
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,21.449,98.62485132,48.714869
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,21.588,98.6441043,48.270661
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,21.728,98.66546943,47.82388
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,21.867,98.68429818,47.373997
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.006,98.69776534,46.918682
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.145,98.70794694,46.458824
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.285,98.7167024,45.996116
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.424,98.72467258,45.540772
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.563,98.7338613,45.10248
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.702,98.74561347,44.672941
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.842,98.75685115,44.243195
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,22.981,98.76418949,43.819319
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,23.12,98.76895534,43.402785
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,23.26,98.77289079,42.988554
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,23.399,98.77651934,42.585225
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,23.538,98.78113175,42.190376
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,23.677,98.78834372,41.803892
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,23.817,98.79604311,41.421225
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,23.956,98.80093534,41.046088
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,24.095,98.80354392,40.674506
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,24.234,98.80548456,40.308108
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,24.374,98.80725371,39.951659
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,24.513,98.80967274,39.611748
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,24.652,98.81433931,39.279296
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,24.792,98.82009806,38.950399
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,24.931,98.82381687,38.628435
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,25.07,98.82538744,38.310155
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,25.209,98.82633519,37.996051
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,25.349,98.82717463,37.684439
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,25.488,98.82839318,37.381182
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,25.627,98.83140794,37.0846
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,25.767,98.83580373,36.792042
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,25.906,98.83889973,36.506425
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,26.045,98.84003704,36.233816
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,26.184,98.84054251,35.965983
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,26.324,98.84095771,35.700297
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,26.463,98.84158955,35.44122
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,26.602,98.84355727,35.187908
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,26.741,98.84698725,34.93978
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,26.881,98.84974928,34.694721
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.02,98.85073314,34.455006
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.159,98.85105808,34.218583
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.299,98.85129277,33.985964
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.438,98.85162674,33.765634
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.577,98.85289944,33.549213
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.716,98.85558926,33.337064
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.856,98.85807148,33.127606
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,27.995,98.85902826,32.923341
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,28.134,98.85927197,32.721791
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,28.273,98.85940736,32.522986
47.4,556.5,49.1,2500,0.48,1834.4,86,14.29,28.413,98.85959691,32.325865
